0, " The Nile is generally considered the longest river in the world.  The source of this mighty river remained unknown for centuries. Finally Lake Victoria was decided to be its source, although there are other theories. Lake Victoria is located on the territories of these three countries.", "Uganda, Kenya and Tanzania", "Sudan, Ethiopia and Kenya", "Zambia, Angola and Sudan", "Egypt, Morocco and Zimbabwe"
2, " Name the line, which is the same distance from the North Pole and South Pole and runs horizontally around the world.", "Equator", "Tropic of Capricorn", "Tropic of Cancer", "Prime Meridian"
0, " What term refers to the horizontal line, 23.5 degrees S, which passes through South America, Africa, and Australia?", "Tropic of Capricorn", "Tropic of Cancer", "Prime Meridian", "Equator"
1, " Which continents are entirely in the Southern Hemisphere?", "Australia and Antarctica", "South America, Africa, and Australia", "South America, Australia and Antarctica", "South America and Australia"
0, " Which continents (landmasses, not peripheral islands) are entirely in the Northern Hemisphere?", "North America, Europe, and Asia", "North America and Europe", "Europe, Africa and Asia", "North America, Africa, and Asia"
1, " Which continents are entirely in the Western Hemisphere?", "North America and South America", "North America, Europe, and Asia", "Europe, Asia, Africa, Australia", "Australia and Antarctica"
1, " Which feature on a map helps determine direction?", "a compass rose", "a key", "a legend", "a scale"
2, " Which of these is not a type of map projection?", "Crusoe", "Robinson", "Mercator", "Interrupted"
0, " Which of these continents is largest (by territory)?", "North America", "South America", "Antarctica", "Europe"
2, " Which of these countries is smallest (by territory)?", "San Marino", "Seychelles", "Liechtenstein", "Marshall Islands"
0, " Which of these US cities is largest (by population)?", "Houston", "Phoenix", "Philadelphia", "San Antonio"
0, " Which of these mountains is highest?", "Mount McKinley", "Puncak Jaya", "Mount Elbrus", "Mount Kilimanjaro"
0, " Which of these lakes is deepest?", "Tanganyika", "Caspian Sea", "Malawi or Nyasa", "Issyk-Kul"
2, " Which of these rivers is longest?", "Huang", "Lena", "Amur", "Ob-Irtysh"
1, " Which of these seas is largest?", "Mediterranean", "Bering", "Arabian Sea", "Gulf of Mexico"
0, " Which of these deserts is largest?", "Syrian", "Chihuahuan", "Thar", "Great Sandy"
1, " Which of these inhabited places is wettest?", "Moulein", "Sylhet", "Baguio", "Lae"
2, " Which of these oceans has the greatest depth?", "Pacific Ocean", "Indian Ocean", "Atlantic Ocean", "Arctic Ocean"
2, " The rivers - the Tajo, the Ebro, the Duero, and the Guadiana, are located in this country.", "Spain", "Columbia", "Portugal", "Brazil"
0, " The volcanoes - Akan, Aso, Mount Fuji and Rausu are located in this country.", "Japan", "Malaysia", "North Korea", "Indonesia"
0, " Onega, Khanka and Chudskoye are three of the many lakes in this country.", "Russia", "Kazakhstan", "Mongolia", "Ukraine"
1, " The valleys of the Yellow River and the Pearl River are two of the seven main national valleys in this country.", "China", "Burma", "Thailand", "India"
1, " Pico da Bandeira, Pico do Cruzeiro and Pedra da Mina are three of the numerous mountains located in this South American country.", "Brazil", "Argentina", "Chili", "Peru"
0, " Chauvet Cave and Meyrieres Cave are two caves located in this European state.", "France", "Netherlands", "Spain", "Belgium"
2, " Kainji Lake and Lake Chad are considered lakes of this country.", "Nigeria", "Niger", "Cameroon", "Chad"
1, " Mitchell, Jardine, Staaten, Flinders, Leichhardt, and Nicholson are just few of the rivers in this country.", "Australia", "Indonesia", "Papua New Guinea", "New Zealand"
2, " Kaskaspakte, Akka and Sielmmacohkka are three mountains in this country.", "Sweden", "Norway", "Finland", "Denmark"
0, " Dasht-e Kavir and Kavir-e Lut are deserts located in this Asian country.", "Iran", "India", "Pakistan", "Iraq"
2, " Which two countries border the Dead Sea?", "Jordan and Israel", "Lebanon and Jordan", "Syria and Jordan", "Lebanon and Israel"
0, " Is it true that Yasseir Arafat became chairman of the Palestinian Liberation Organization in 2004?", "No", "Yes"
2, " What are the three Benelux countries?", "Belgium, Netherlands and Luxembourg", "Finland, Sweden and Denmark", "The U.S.A., Canada and Mexico", "Honduras, Nicaragua and Belize"
2, " Did the 13 colonies declare their independence in 1776?", "Yes", "No"
2, " Europe is the smallest continent.", "False", "True"
1, " What are the Tropic of Cancer and the Tropic of Capricorn?", "Lines of latitude", "Lines of longitude", "Parallel to the Greenwhich Meridian", "None of these"
1, " Which statement about the emu and the kangaroo is not true?", "Both are indigenous only to Australia.", "Both are on the national emblem of Australia.", "Both are incapable of flying.", "Both are incapable of  walking backwards."
0, " What was the former name of the city of Istanbul ?", "Constantinople", "Persia", "Zaire", "Siam"
2, " Where would you find the shortest river in the world?", "Montana", "Wales", "Ecuador", "Tasmania"
1, " What major geographical feature is located at 23.5 degrees North latitude?", "The Tropic of Cancer", "The Equator", "The Arctic Circle", "The Tropic of Capricorn"
1, " Which would be found at 39 degrees 43 minutes North latitude?", "The majority of the Mason-Dixon Line.", "The Tropic of Cancer", "The Tropic of Capricorn", "The border between Canada and  Washington State."
2, " Which country held the record for the highest birth rate in the 2005 world statistics?", "Niger", "Uganda", "Mali", "Vatican City"
1, " How many US states border the Gulf of Mexico?", "5", "4", "3", "10"
0, " Measuring at the Equator, what is the closest approximation of the Earths circumference?", "24,900 miles", "24,900,000 miles", "249,000 miles", "2,490,000 miles"
0, " The people of which country watched the most TV per week in 2005?", "Thailand", "The Philippines", "The USA", "Egypt"
2, " How many US states border the Pacific Ocean?", "5", "11", "4", "3"
2, " Which one of these ski resorts is not located in the Alps?", "Mont-Tremblant", "Kitzbuhel", "Zermatt", "Chamonix-Mont-Blanc"
2, " The tallest mountain peak in the US is Mount McKinley. This is the second tallest.", "Mount Saint Elias", "Glacier Peak", "Mount Washington", "Gannett Peak"
1, " Which one of these mountains is not a volcano?", "Mount Aspiring", "Mauna Kea", "Mount St. Helens", "Mount Vesuvius"
1, " The highest mountain peak on our planet is Mount Everest. It was first climbed by Edmund Hillary and Tenzing Norgay on May 29, 1953. What is the home country of Sir Edmund Hillary?", "New Zealand", "United Kingdom", "The United States", "France"
1, " Which saltwater lake, bordered on the west by Azerbaijan and Russia, is the largest inland body of water in the world?", "Caspian Sea", "Tanganyika", "Victoria", "Baikal"
1, " This country, situated in North Europe, has almost 200 000 lakes - more than any other country in the world.", "Finland", "Sweden", "The Netherlands", "Georgia"
2, " Which body of water, situated in Southern Siberia, is the deepest and oldest freshwater lake on Earth?", "Baikal", "Onega", "Ladoga", "Huron"
1, " This water body, which is South Americas largest freshwater lake, is the highest commercially navigable lake.", "Titicaca", "Nyasa", "Nicaragua", "Michigan"
1, " This country has more than 60% of worlds lakes due to its special drainage system.", "Canada", "Australia", "Russia", "The USA"
2, " This freshwater-lake island, with a surface area of 2,766 km², is the biggest on Earth.", "Manitoulin Island", "Islandlake", "Ainslie", "Isle of Wight"
0, " What Canadian lake is the largest in the world, located on an island?", "Nettilling Lake", "Aral", "Winnipeg", "Michigan"
2, " This is the lowest lake on Earth, situated at about 400 meters below sea level on the border between Israel and Jordan.", "Dead Sea", "Issyk-Kul", "Balkhash", "Urmia"
0, " Which tiny lake located in Tibet is the highest lake on Earth?", "Lhagba Pool", "Rush Lake", "Laguna Lobato", "Poquentica Lake"
2, " With a surface area of about 82,000 km², this lake between Ontario and Minnesota is the largest single freshwater lake in the world.", "Lake Superior", "Turkana", "Michigan", "Onega"
1, " The word volcano comes from the name of the Roman god of fire, Vulcan. Who is the analogue of Vulcan in Greek mythology?", "Hephaestus", "Helios", "Hermes", "Zeus"
2, " If magma contains more than 65% silica, the lava is called this.", "felsic or acidic", "thick", "mafic or basic", "dense"
2, " Phreatic eruptions occur when the temperature of magma is relatively low and it solidifies very quickly, sometimes blocking the vent of the volcano.", "False", "True"
0, " Yellowstone Caldera is considered a supervolcano because within the past two million years it has erupted extremely violently three times . The most recent eruption occurred this long ago, and spread volcanic ash over most of the North American continent.", "640,000 years", "1,510,000 years", "40,000 years", "17,000 years"
0, " Which of the following states of America is an inland one and has an official motto that does not come from Latin?", "Montana", "Virginia", "Oklahoma", "South Carolina"
2, " Which of the following states has an official motto In God we trust, which is also the official motto of the United States of America?", "Florida", "Georgia", "Washington", "South Dakota"
0, " Three of these US states have an official motto related to liberty. Spot the odd one.", "Oklahoma", "Iowa", "New Jersey", "New Hampshire"
1, " This famous Latin maxim, which is the official motto of South Carolina, means While I breathe, I hope.", "Dum spiro spero", "Si quaeris peninsulam amoenam circumspice", "Nil sine numine", "Salus populi suprema lex esto"
2, " Three of the following US states have a motto consisting of one single word in English. Which one does not belong to the group?", "West Virginia", "Utah", "Texas", "Rhode Island"
1, " North to the Future is the official motto of this US state, which is the largest in area.", "Alaska", "Texas", "Nevada", "Colorado"
1, " Which of the following maxims, meaning The people rule, is the official state motto of Arkansas?", "Regnat populus", "Esto perpetua", "Dirigo", "Ditat Deus"
1, " This famous exclamation, which has been attributed to ancient scientist Archimedes, is the official state motto of California.", "Eureka", "Excelsior!", "Virtute et armis", "Ad astra per aspera"
1, " The official motto of this state in the Pacific Northwest of the United States comes from Chinook Jargon.", "Washington", "Wisconsin", "Pennsylvania", "New York"
1, " Which of these states has an official motto that doesnt include the word rights in it?", "Indiana", "Iowa", "Wyoming", "Alabama"
0, " Which volcano, located on Ross Island, Antarctica, is the southernmost active volcano on Earth?", "Mount Erebus", "Mayon Volcano", "Cold Bay Volcano", "Teide"
1, " This volcano, which is the largest in Europe, is located on the largest island in the Mediterranean Sea.", "Mount Etna", "Hekla", "El Misti", "Santorini"
1, " Popocatépetl, a volcano whose name means Smoking Mountain, is 70 km away from the capital of which American country?", "Mexico", "Peru", "Canada", "Argentina"
0, " Mount Vesuvius, that is notorious for the destruction of two Roman cities in the year 79, was linked most closely to which hero and demigod?", "Hercules", "Asclepius", "Apollo", "Zeus"
1, " What is the biggest extinct volcano in Ecuador, situated in the Andes mountain.", "Chimborazo", "Ojos Del Salado", "Llullaillaco", "Cotopaxi"
1, " This dormant volcano, which is 66 km northeast of Tehran, is the symbol of Iranian resistance against foreign rule.", "Mount Damavand", "Mount Hood", "Krakatoa", "Krafla"
2, " This active volcano, whose name means long mountain in Hawaiian, is one of the five peaks that form the Island of Hawaii.", "Mauna Loa", "Cotopaxi", "Mount Kea", "Hekla"
2, " What volcano located on the island of Tenerife represents the highest mountain on Spanish territories?", "Teide", "Stromboli", "Santorini", "Duvalo"
2, " The name of this volcano, located on the Alaska Peninsula, means new eruption.", "Novarupta", "Newatsa", "Mount Rainier", "Mount Hood"
2, " Which is the volcanically active region that is situated in a famous national US park and has a territory of 55 kilometers by 72 kilometers?", "Yellowstone Caldera", "Yosemite Valley", "Mount Shasta", "Cold Bay Volcano"
1, " Where is the southernmost point in all 50 states?", "Hawaii", "Texas", "Florida", "California"
1, " And where is the lowest point in the USA, North America, and western hemisphere? I need the state and national park name.", "California, Death Valley NP", "Maine, Acadia NP", "Arizona, Grand Canyon NP", "Wyoming, Yellowstone NP"
0, " The state with the largest area in the lower 48 is?", "Texas", "California", "Montana", "Arizona"
0, " England, Norway, Belgium and Denmark all border this sea.", "North sea", "Baltic sea", "Black sea", "Aegean sea"
1, " Towards the beginning of the new millennium, three of these four countries had a population of approximately 32 million people. Which is the odd one?", "Colombia", "Algeria", "Kenya", "Morocco"
0, " Canada, the United States and China are three countries whose total area is approximately 12 million sq km.", "False", "True"
1, " The US is one of the leading countries in the number plastic surgery procedures.", "True", "False"
2, " In the beginning of the new millennium, Russias, Iraqs and Saudi Arabias oil reserves were above 100 billion bbl.", "False", "True"
1, " USA is considered to be one of the most popular destinations, where thousands of immigrants come to seek asylum. Just one of these four states is similar in to USA in this respect.", "France", "Finland", "Japan", "Portugal"
2, " Ireland, Germany and Austria are famous for the high consumption of this alcohol.", "Beer", "Brandy", "Wine", "Vodka"
2, " Dominica, New Zealand and Finland are three countries with high crime rates.", "True", "False"
1, " All of these countries and commonwealth territories have a high divorce rate except one.", "Sri Lanka", "Puerto Rico", "Russia", "Qatar"
2, " This island is well known in scientific fields for being home of five percent of the worlds plant and animal species, with 80% of them unique to it. The island is also the fourth biggest on Earth, with population of about 17,500,000 people.", "Madagascar", "Greenland", "New Guinea", "Tasmania"
0, " In Greek mythology, this island is the legendary birthplace of the goddess of beauty, love, and passion, the charming Aphrodite, where according to the legend, she emerged from the sea foam.", "Cyprus", "Crete", "Limnos", "Rhodes"
1, " Because of its spectacular nature forms, one of this insular countrys islands has been a set for the filming of many movie productions, including the highly successful, Lord of the Rings and The Chronicles of Narnia.", "New Zealand", "The Philippines", "Indonesia", "New Guinea"
2, " Despite being the largest in the world, this island is sparsely populated, due to its unfavourable climate.", "Greenland", "New Guinea", "Victoria Island", "Madagascar"
1, " Being the most populous in the world, with bigger population than Australia and Antarctica, the density of this islands inhabitants forced the countrys government to start transmigration programs, aimed at resettling people to other, less-crowded parts of the country.", "Java", "Sumatra", "Borneo", "Sulawesi"
2, " This is the largest island in the Mediterranean Sea, famous for one of the worlds most active volcanoes - Etna.", "Sicily", "Crete", "Sardinia", "Corse"
1, " Al Nakheel Properties, one of the leading real estate developers in Dubai and creator of the worldwide famous Palm Islands, is also the initiator of another grand project of artificial islands, which resembles the shape of what?", "The globe", "A seashell", "A human face", "A dolphin"
1, " Which of the following is a traditional Vietnamese clothing, worn primarily by women?", "Áo dài", "Qipao", "Nhu", "Raglan"
2, " The gowni is a typical national costume in which African country?", "Tanzania", "Malawi", "Uganda", "Indonesia"
0, " These knee-breeches made of leather are a traditional Bavarian garment.", "Lederhosen", "Kilt", "Kisen", "Wrestlers"
1, " Hijab, which is also a term meaning barrier, is worn as a traditional clothing in which countries?", "Arabic", "African", "European", "Latin"
1, " Which of these national costumes is closely related to Sikhism - a religion that comes from 16th-century northern India?", "Turban", "Khalsa", "Sari", "Sayyid"
1, " Barong is the embroidered formal garment of which country in South-East Asia?", "The Philippines", "Russia", "Indonesia", "Japan"
1, " Which of these national costumes does not belong to a European nation?", "Hanfu", "Tracht", "Kilt", "Kroje"
1, " Which one of the following national costumes is not Chinese?", "Kente cloth", "Qipao", "Cheongsam", "Mao suit"
1, " Which of these pieces of clothing is worn on the head?", "Fez", "Mitumba", "Koto", "Kiondo"
2, " Three of the enlisted national garments are African, while the fourth one is Norwegian. Which one?", "Bunad", "Sanafil", "Dashiki", "Boubou"
2, " According to the legend, which of these is a part of the Three Fortunate Concealments that protect Britain from any danger coming from the sea?", "The head of Bran the Blessed", "Stone of Destiny", "The Dragons", "The bones of Gwerthefyr the Blessed"
2, " While driving or walking down Kings Cross Road and Farringdon Road in London few people are aware that unseen beneath them runs which river?", "River Fleet", "River Thames", "River Avon (Shakespeares Avon)", "River Rhodda"
2, " Who made the statue of King Richard I outside the Houses of Parliament in Old Palace Yard in London?", "Baron Carlo Marochetti", "John Doubleday", "Sir George Frampton", "Joseph Edgar Boehm"
0, " The Great Pavement, a hidden, unknown to most tourists and seldom-displayed treasure, is located in which building in London?", "Westminster Abbey", "Buckingham Palace", "Tate Gallery", "St Jamess Palace"
2, " The Jewel Tower, built in 1366, is physically separated from the Palace of Westminster in London.", "True", "False"
0, " The famous department store Harrods that occupies an entire block is located on which road in London?", "Brompton Road", "Abbey Road", "Threadneedle Street", "Fleet Street"
2, " The Old Royal Observatory, which is a part of the National Maritime Museum in London, was built in what year?", "1675", "1765", "1567", "1657"
2, " This famous writer, whose house was at 17 Gough Square in London, said: When a man is tired of London, he is tired of life, for there is in London all life can afford.", "Dr Samuel Johnson", "Charles Dickens", "Thomas Chestre", "Tomas John Dibdin"
1, " The Badwater basin, the lowest point in North America, is located in which US valley?", "Death Valley", "Sun Valley", "Big Smoky Valley", "Hudson Valley"
1, " The Big Smoky Valley, that runs between the Toiyabe Range and the Toquima Range, is located in which US state?", "Nevada", "Minnesota", "Indiana", "Oregon"
2, " The Grand Valley is an extended populated agricultural valley located along which US river?", "Colorado River", "Alabama River", "Mississippi River", "Missouri River"
1, " Which scenic US valley was described by conservationist John Muir in the following way: (...) None can escape its charms. Its natural beauty cleans and warms like a fire, and you will be willing to stay forever in one place like a tree.?", "Yosemite Valley", "Willamette Valley", "Sun Valley", "Yakima Valley"
2, " This densely populated valley in the state of Utah is enclosed by steep mountains in every direction except the northwest.", "Salt Lake Valley", "St. Lawrence Valley", "Livermore Valley", "Las Vegas Valley"
2, " The Shenandoah Valley in western Virginia derives its name from a Native American expression meaning what?", "Beautiful Daughter of the Stars", "Beautiful Daughter of the Fields", "Beautiful Mother of the Fruits", "Beautiful Mother of the Land"
2, " The Sonoma Valley in California is famous in the USA for its long-lived and high quality wine industry.", "True", "False"
0, " The Menomonee Valley along the Menomonee River in Milwaukee, Wisconsin has what peculiar shape?", "U-shape", "S-shape", "Y-shape", "V-shape"
0, " Owens Valley, the arid ranching valley of the Owens River, stretches for approximately 75 miles (120 km) on the territory of which US state?", "California", "Arkansas", "Alabama", "Arizona"
1, " According to the 2000 Census, what is the approximate population of The Bronx, New York?", "1.3 million", "530,000", "930,000", "130,000"
1, " Who was the first European to see The Bronx, NY?", "Henry Hudson", "Henry Hutchinson", "Jonas Bronck", "Jonas Valerian"
1, " Which one of these statements is true about The Bronx, NY?", "The only borough that is not an island", "The only borough with a zoo", "The only borough  that has no colleges", "The highest  borough above sea level ."
2, " In 1643, a Native American uprising killed this unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.", "Anne Hutchinson", "Peter Cooper", "Richard Morris", "Roger Williams"
0, " This oldest house in The Bronx, build in 1748, is New York Citys first house museum, operated since 1897 as a public museum by The National Society of Colonial Dames in the State of New York.", "Van Cortlandt House", "Valerian House", "Throgs Neck", "Fordam Arms"
2, " In 1776, 400 British and Hessian troops land in The Bronx.  A group of 400 American troops held them off while Washington got the main army away safely.  What was this battle called ?", "The Battle of Pells Point", "The Battle of Throgs Neck", "The Battle of Eastchester", "The Battle of The Bronx"
0, " The first college in The Bronx, known as this today, was built in 1884.", "Fordham University", "Mercy College", "Manhattan College", "Lehman College"
0, " Edgar Allen Poe wrote this famous poem in The Bronx in 1846.", "Annabel Lee", "Call Me Ishmal", "Our American War", "Hiawatha"
2, " In 1899, this  world famous institution was opened in The Bronx.", "The Bronx Zoo", "Columbia University", "The U.S. Olympic Hall of Fame", "The American Hall of Fame"
1, " This world famous building opened in The Bronx in 1923.", "Yankee Stadium", "The Top of the Sixes", "The Louis Morris Building", "The Shlump Towers"
1, " What are the colors on the flag of  The Bronx, NY?", "Blue, White, Orange", "Red, White, Blue", "Blue, White, Green", "Red, Green, Orange"
2, " Little Rock is the capital and most populous city of this US state.", "Arkansas", "Wichita", "Kansas", "Topeka"
0, " What US state borders the states of Virginia, Kentucky, Ohio, Pennsylvania and Maryland?", "West Virginia", "Tennessee", "Virginia", "North Carolina"
1, " Which US state is nicknamed The Pine Tree State?", "Maine", "New Hampshire", "Missouri", "Massachusetts"
2, " The southern region of what US state is known as Little Egypt?", "Illinois", "Virginia", "Ohio", "Maryland"
0, " The capital city of this US state is Trenton, and its largest city is Newark.", "New Jersey", "Montana", "New Hampshire", "New Mexico"
2, " The name of which American state means red people in the Choctaw language?", "Oklahoma", "Ohio", "North Dakota", "Oregon"
0, " What US state is known as The Volunteer State?", "Tennessee", "Utah", "Delaware", "Colorado"
1, " The flag of what US state features a gold torch and nineteen stars on a blue rectangular field?", "Indiana", "Illinois", "Idaho", "Iowa"
1, " What US state is known as the Peach State?", "Georgia", "Louisiana", "Montana", "Connecticut"
1, " The name of this US state means flat water and is derived from the name of the Platte River that flows through the state.", "Nebraska", "Montana", "Utah", "Oklahoma"
1, " Which country is known as Österreich in their native language?", "Austria", "Bulgaria", "Germany", "The Netherlands"
2, " Which countrys capital city is considered de facto capital of the European Union?", "Belgiums", "UKs", "Hollands", "Frances"
0, " Which country has the river Danube as most of its northern border?", "Bulgaria", "Austria", "Hungary", "Romania"
1, " Which EU member is divided into a Greek and a Turkish part?", "Cyprus", "Greece", "Slovenia", "Bulgaria"
1, " Which countrys first president was Václav Havel, a writer and dramatist?", "Czech Republic", "Hungary", "Poland", "Slovakia"
0, " Which Nordic country was first to enter the European Union?", "Denmark", "Sweden", "Finland", "Norway"
2, " Which European Union member is home to Santa Claus?", "Finland", "Cyprus", "Turkey", "Sweden"
0, " Which of the EU founding members is the country of Liberté, Égalité, Fraternité?", "France", "UK", "Germany", "Italy"
0, " Which European Union member has the greatest number of islands?", "Greece", "Italy", "UK", "Denmark"
1, " Which country is the only member of the European Union that is partly located in Africa?", "Spain", "France", "UK", "Malta"
1, " Which EU member has a significant part of its territory below sea level?", "The Netherlands", "Belgium", "Poland", "Estonia"
0, " This European Union member was once known for huge migration of its people, mainly to the US and UK. Nowadays, however, it attracts many immigrants from new EU members.", "Ireland", "Spain", "Italy", "Germany"
2, " Which EU member was the largest country in Europe in XIV century, but now has land area of just 65 000 sq. km?", "Lithuania", "Denmark", "Austria", "Netherlands"
1, " Which mini country was among the European Union founding members?", "Luxembourg", "Malta", "Monaco", "Liechtenstien"
1, " In which European Union member the native people make up only 60% of the total population?", "Latvia", "Poland", "Austria", "France"
0, " Which former British colony joined the European Union in 2004?", "Malta", "Gibraltar", "Ireland", "Syria"
2, " Which country is the biggest contributor to the European Union budget?", "Germany", "UK", "Italy", "France"
0, " Which country has twice rejected European Union membership in national referendums?", "Norway", "Poland", "Turkey", "UK"
1, " Which European Union member was the first country to reject communist rule and thus sparkle the liberation of so called Eastern Block?", "Poland", "Czech Republic", "Romania", "Germany"
0, " Where is the European Unions westernmost point not counting overseas territories?", "In Portugals Azores islands", "In Spains Canary islands", "In Iceland", "In Ireland"
0, " Which EU member state was known to the ancient Greeks and Romans as Dacia?", "Romania", "Macedonia", "Bulgaria", "Slovenia"
2, " Which country is the youngest independent state to be a member of the European Union? (It has been an independent country only since 1993.)", "Slovakia", "Montenegro", "Slovenia", "Cyprus"
2, " In May 2004 the European Union accepted 10 new countries. Which of them was first to adopt the Euro as its national currency?", "Slovenia", "Poland", "Slovakia", "Estonia"
1, " Which country associated with banking is not a member of the European Union?", "Switzerland", "Luxembourg", "UK", "Austria"
2, " In which country is the European Union’s biggest lake located?", "In Sweden", "In Finland", "In Poland", "In Hungary"
2, " Which Muslim country was recognized as a candidate for accession in the EU on December 12th, 1999 at the Helsinki summit of the European Council?", "Turkey", "Israel", "Morocco", "Syria"
0, " All but three European Union official languages are from the Indo-European family. They are Finnish, Estonian and which other language?", "Hungarian", "Greek", "Polsih", "Bulgarian"
0, " Most of the European Union members are also part of a Schengen Agreement that allows their citizens to travel without passports across the member states. Which EU member is outside of the Schengen group?", "UK", "Lithuania", "Poland", "Denmark"
0, " Which member of the European Union completely surrounds two countries that are outside of the club?", "Italy", "Austria", "France", "Spain"
0, " The head of John the Baptist can be seen in the Amiens Cathedral.", "True", "False"
0, " Wat Chiang Man is a temple in Thailand. In it, fifteen of these animals represent a sea of unformed matter upon which the cosmos of the Chedi floats.", "Elephants", "Fish", "Monkeys", "Birds"
2, " The Shaolin temples are perhaps the Buddhist monasteries best known in the West. The word Shaolin means this.", "Young Forest", "Blue Sky", "Silent Soul", "Pure Water"
1, " Which EU country or US state is not entirely situated on (an) island(s)?", "Rhode Island", "UK", "Hawaii", "Cyprus"
2, " Which country or state was the first to be attacked in WWII?", "Poland", "Denmark", "Hawaii", "US Virgin Islands"
1, " Where was the colonial settlement New Amsterdam located?", "The state of New York", "UK", "New Jersey", "Holland"
2, " Which of these is the largest in terms of area?", "Germany", "Georgia", "Florida", "Finland"
0, " Which of these peaks is the highest?", "McKinley (Alaska)", "Grossglockner (Austria)", "Mont Blanc (France)", "Mount Elbert (Colorado)"
1, " Which of the following metropolitan areas is the largest in terms of population?", "New York City", "London", "Paris", "Los Angeles"
0, " Which river, flowing entirely through a single country or state, is the longest?", "Vistula (Poland)", "Loire (France)", "Iowa (Iowa)", "Illinois (Illinois)"
0, " What is the location of the worlds largest particle physics laboratory, established in 1954?", "In neither of them", "In the EU", "Both have laboratories of equal size.", "In the US"
2, " Which of the following countries and states shares its name with its capital city?", "Luxembourg", "New York", "Malta", "Oklahoma"
1, " Which of these cities was established first?", "Madrid (Spain)", "New York City (New York)", "Copenhagen (Denmark)", "Boston (Massachusetts)"
2, " Which of the following flags doesnt include a cross?", "the flag of Alaska", "the flag of Mississippi", "the flag of the UK", "the flag of Denmark"
1, " Birmingham is the most populous city of which country or US state?", "Alabama", "Austria", "the UK", "Utah"
1, " Which one of these is not a Greek Mediterranean island?", "Minorca", "Lemnos", "Crete", "Santorini"
1, " Which one of these Mediterranean islands is the smallest in area?", "Corfu", "Corsica", "Cyprus", "Crete"
