0," This great running back was once traded for eleven players.  He had great speed and great moves, returned kicks, caught passes, and ran the ball.",Ollie Matson,Barry Sanders,Dick Lane,Marcus Allen
0,Which one of the MLB players below has NOT hit at least 200 home runs in both the AL and the NL?,Sammy Sosa,Frank Robinson,Fred McGriff,Mark McGwire
0,This former U.S. Senator and presidential candidate was inducted into the Basketball Hall of Fame in 1982.,Bill Bradley,Byron (Whizzer) White,Tom McMillan,Marv Levy
0," Before becoming head coach of the University of Alabama football team, Paul Bear Bryant was head coach of three other university teams. Name the team which he did not coach.",Texas Tech,Kentucky,Texas AM,Maryland
0,Name the three members of the original Team Xtreme.,"Jeff Hardy, Matt Hardy, Lita","Sable, Torrie Wilson, Dawn Marie","Shannon Moore, Matt Hardy, Crash Holly","Matt Hardy, Lita, Shannon Moore"
0,Who lost the boxing heavyweight championship to Joe Louis?,James J. Braddock,Jack Dempsey,Jess Willard,Max Baer
0," After reigning as the world light-heavyweight boxing champion from 1932-34, this pugilist proceeded to transform himself  into one of the first and most successful athletes-turned-actors in Hollywood history.",Maxie Rosenbloom,"Max Baer, Sr",Max Headroom,"Max Baer, Jr."
0," This basketball Hall Of Famer was known for 22 years, as the Clown Prince of the Globetrotters, a team upon which he left his mark as a player. His first name was Meadowlark . What is his last name ?",Lemon,Watkins,Johnson,McCoy
0,Which New York Yankee pitcher was known as Louisiana Lightning?,Ron Guidry,Fritz Peterson,Bob Turley,Mel Stottlemyre
0,Where was Brett Favre raised?,"Kiln, Mississippi","Burton, Alabama","Green Bay, Wisconsin","Memphis, Tennessee"
0,Which of these soccer teams is based in Poland?,Korona Kielce,Zimbru Chisinau,Skonto FC,Metalist Kharkiv
0,Who scored the game winning goal for the Detroit Red Wings in the 1950 Stanley Cup finals?,Pete Babando,Tommy Ivan,Jimmy Skinner,Metro Prystai
0,What NFL team did O.J. Simpson play for at the end of his career?,San Francisco 49ers,Oakland Raiders,Philadelphia Eagles,Miami Dolphins
0," He is the youngest NBA player to score 10,000 points.",Kobe Bryant,Spud Webb,Moses Malone,Michael Jordon
0,Which one of these teams is not in the Big Ten Conference?,Iowa State,Illinois,Penn State,Michigan State
0," The Kentucky Derby takes place yearly in Louisville, on which day?",First Saturday in May,Fourth of July,Any day chosen by the owners,Midsummers Eve
0," This point guard played for Philadelphia in the NBA after his college career at West Texas State. Over  his 15 seasons, he averaged close to 7 assists per game, a great accomplishment for such a long career. After he retired as a player, he became Philadelphias head coach. Who is he?",Maurice Cheeks,Avery Johnson,George Karl,Mike Donleavy
0," This former professional ice hokey player, known as The Great One, is widely accepted as the greatest player to ever play the game of hockey.",Wayne Gretzky,Bobby Orr,Paul Kariya,Mike Modano
0,Who was the winning pitcher in the clinching games of all three 2004 postseason series?,Derek Lowe,Keith Foulke,Tim Wakefield,Mike Timlin
0," This man has the record achievement of over 14,000 Major League at-bats.",Pete Rose,"Cal Ripken, Jr.",Carl Yastrzemski,Minnie Minoso
0,He is the first baseball player to be caught stealing a base at least 355 times.,Rickey Henderson,Lou Brock,Ty Cobb,Minnie Minoso
0,Carlton Fisk was best known by what nickname?,Pudge,Sweets,Hoppy,Minor
0,What city hosted the first womens Olympic marathon in 1984?,Los Angeles,Rome,Barcelona,Montreal
0," The Cardinals beat the Mets to gain entry into the 2006 World Series. What made Mookie Wilson, a former Mets star, so happy?","Preston Wilson, his nephew and stepson, plays for the Cardinals.","Preston Wilson, his stepson, plays for the Cardinals.","Preston Wilson, his nephew, plays for the Cardinals.",Mookie lives in St. Louis.
0,What award did NASCAR driver Ryan Newman win in 2003?,SPEED Channel American Driver of the Year,Rookie of the Year,Winston cup,Most popular driver
0," Reginald Martinez Jackson, who started his career with the As, earned what nickname?",Mr. October,Cool Reggie,Billys Headache,Mr. Mouth
0,What former professional wrestler won the 1986 Slammy Award for Best Male Performance?,Junk Yard Dog,Hulk Hogan,Roddy Piper,Mr. Wonderful
0,This player was the first catcher in the history of professional baseball to play close to the batter.,Charles Zimmer,Willard Hershberger,Larry McLean,Nat Hicks
0,Where is WWEs headquarters?,"Stamford, Connecticut","L.A., California","Hartford, Connecticut","New York, New York"
0,Which pay-per-view of the World Wrestling Federation was named The Night the Lights Went Out in Georgia?,Judgement Day,King of the Ring,Armageddon,No Way Out
0,In 1955 this baseball Hall of Famer broke the record for most consecutive times struck out.,Sandy Koufax,Willie Keeler,Cy Young,Nolan Ryan
0,Which one of these players won an MVP Award while playing with the Houston Astros?,Jeff Bagwell,Jose Cruz,Jeff Kent,Nolan Ryan
0,Who pitched the first no-hitter in Series history?,Don Larsen,Lew Burdette,Orel Hershiser,Nolan Ryan
0," One of the most important symbols of the Olympic Games is the flag with five interlocking rings representing the unity of the continents. The rings appear in five colours, on white background. Why were the colours red, blue, green, yellow, and black chosen for the rings?",Because each country at that time had one of these colours in its national flag,Because each of these colours is a symbol of one of the continents,Because these are the colours of Nature,None of these
0,The award for the top pitcher in each of the two major leagues is named after which Hall of Fame pitcher?,Cy Young,Don Drysdale,Tom Seaver,None Of These
0,Where is professional wrestler Dave Finlay from?,Ireland,"Atlanta, Georgia","Omaha, Nebraska",North Carolina
0,For which college did Wilt Chamberlain play?,Kansas,Villanova,UCLA,North Carolina
0," This team, nicknamed The Hurricanes, won three NCAA Football Titles in the 1980s.",Miami,Oklahoma,Penn State,Notre Dame
0,What team did Ozzie Smith play for before joining the St. Louis Cardinals in 1982?,San Diego Padres,New York Mets,LA Dodgers,Oakland As
0,Reggie Jackson was inducted into the Baseball Hall of Fame in 1993. Which team did he start his career with?,Athletics,Angels,Yankees,Orioles
0,Which one of these players became a U.S. citizen during the 2004 season?,Manny Ramirez,Pedro Martinez,David Ortiz,Orlando Cabrera
0,Which team won Super Bowl III in 1969?,Jets,Colts,Browns,Packers
0,Which team is known as All Blacks?,"New Zealand, rugby","Zimbabwe, football","USA, basketball","Pakistan, cricket"
0,This pitcher ended Pete Roses 44 game hit streak in 1978 with a strikeout.,Gene Garber,John Smoltz,Bruce Sutter,Pat Jarvis
0,Bob Griese was the quarterback for which team?,Dolphins,Saints,Vikings,Patriots
0," In 1965, I became the first British soccer player to be knighted. Who am I?",Stanley Matthews,Jamaal Lewis,None of these,Pele
0,What science did Aristotle define as the knowledge of immaterial being?,Metaphysics,Psychology,Logic,Philosophy
0,In 1927 this Ivy League team won the NCAA Division I-A national football championship.,Yale,Harvard,Army,Princeton
0," What former Major League Baseball shortstop, who at the time played for the New York Mets, got into a fight with Pete Rose during the 1973 playoffs?",Bud Harrelson,Tim Foli,Teddy Martinez,Rafael Santana
0," Which wrestler, winner of the PWI awards for most popular wrestler of the year, and most hated wrestler of the year, was also the first runner-up for the most inspirational wrestler of the year award in 1983?",Roddy Piper,The Undertaker,Ric Flair,Randy Savage
0,This European player was drafted in 2001 by the San Antonio Spurs. He became the youngest player ever to appear in a game with the Spurs making his NBA debut at 19 years old.,Tony Parker,Vlade Divac,Peja Stojakovic,Raul Lopez
0," What Dominican Republic born baseball player, played shortstop for the New York Mets in 1979?",Frank Taveras,Mike Phillips,Tim Foli,Ray Sadecki
0," What is the nickname of The Citadel, the Military College of South Carolina?",Bulldogs,Cadets,Falcons,Rebels
0," Dale Murphy played his last game on May 21, 1993 for the Colorado Rockies and he started his career with which of these teams?",Braves,Mariners,Phillies,Reds
0,Goose Goslin and this man are the only Major League baseball players to hit into 4 double plays in a single game.,Joe Torre,Frank Torre,Frank Howard,Reggie Jackson
0,Which of these sluggers never hit for at least 40 home runs in a single MLB season?,Joe Carter,Eddie Matthews,Jose Canseco,Reggie Jackson
0," A natural right-hander, this golfer plays left-handed, probably because he copied his fathers swing. He was the second left-handed golfer to win the Masters.",Phil Mickelson,Jim Furyk,Corey Pavin,Retief Goosen
0," Of the following SEC quarterbacks, which one did not come in second in the Heisman Trophy voting?",Eli Manning,Heath Shuler,Peyton Manning,Rex Grossman
0,Dale Earnhardt drove for several owners. Which owner was he driving for when he won his first NASCAR championship?,Rod Osterland,Wood Brothers,Bud Moore,Richard Childress
0,From 1988-1989 this player set a new Major League record for most consecutive bases stolen without being thrown out.,Vince Coleman,Lou Brock,Ichiro Suzuki,Rickey Henderson
0," While starting his career with the Red Sox, it was with the Yankees that Wade Boggs won the World Series. Where did you usually see Wade play?",Third Base,Left Field,Shortstop,Right Field
0,This former college quarterback went on to play running back for the Dallas Cowboys and then became a head coach in the NFL.,Dan Reeves,Bert Jones,Calvin Hill,Robert Newhouse
