2,What is the common name of the Eudyptes schlegeli penguin species that have a white face and live in the waters surrounding Antarctica?,Royal Penguin,King Penguin,All of these,Emperor Penguin
2," Of all the gliding animals, which one is the one best glider?",Flying lemurs,Sifaka,All of these,Flying squirrels
2,Which of the following statements is true about Hummingbirds?,"When Hummingbirds are flying they have the fastest metabolism of all animals, except for insects.",Hummingbirds heart can beat as fast as 300 times per minute.,All of these,Hummingbirds often consume very large amounts of food and they are not able to lift off.
2," What is unique about the reptile called tuatara, which is endemic to New Zealand and is sometimes called living fossils?",It is able to hear though it has no ears.,It has a well-developed third eye.,All of these,It has two rows of teeth in the upper jaw.
1,Which of these statements is true about the Black Iberian Pig?,It is indigenous to the Mediterranean.,It is a rodent.,All of these,It is not actually black.
1," Where is its natural habitat of the smallest bird on the planet, the Bee Hummingbird?",Cuba and the Isle of Youth,Hawaii,All of these,Madagascar
1,The Hooded Seal is a marine mammal that populates this geographic area.,Central and western North Atlantic,North and northeast Pacific,All of these,North Indian Ocean
0,What elephant species has two fingerlike projections at the end of its trunk?,African Elephant,Asian Elephant,All of these,Sri Lankan Elephant
0,Hummingbirds are the only birds on the planet to have this amazing ability.,They can fly backwards.,They can stay without water for as many as 30 days.,All of these,They can carry food that is 3 times heavier than their own weight.
1,What would some species of  porcupine consume in order to supply calcium ans salts?,Bones,Nails,All of these,Tiny rocks
0,These animals are usually monogamous and both parents take care of their young.,Swans,Hedgehogs,All of these,Wolves
1,What kind of animal is the Spotted wobbegong?,Fish,Reptile,Amphibian,Marsupial
2,Which of these animals has the largest paws?,An average lynx,An average mountain lion,An average nematode,An average lichen
2," In the cartoon Dinosaucers, Bronto Thunder is what kind of dinosaur?",An evolved Apatosaurus,An evolved Stegosaurus,An evolved Archaeopteryx,An evolved Triceratops
2,What animal was the number one predator of the Moa?,An extinct species of eagle,They had no predator they were too large,An extinct species of lion,An extinct species of wolf
1,What is the meaning of the figurative expression a white elephant?,A pricey and useless possession,Something that is idolized but that does not exist,An extraordinary person,A chimera
2,Which of these flamingo species is not native to the Americas?,Lesser Flamingo,Chilean Flamingo,Andean Flamingo,James Flamingo
1," Which whale expels a reddish-brown fluid when threatened, much like an octopus?",Pygmy sperm whale,Dwarf sperm whale,Andrew’s beaked whale,Fin whale
2,What is the literal meaning of the word carnivore which has a Latin origin?,Meat eater,Blood drinker,Animal killer,Monster
1,What does the term facultative carnivore mean?,A carnivore that also consumes plant food.,It is a synonym for scavenger.,Animal that has all characteristics of carnivores but is a herbivore.,It is a synonym for omnivore.
0,What type of insect is the smallest known insect on the planet?,Wasp,Cockroach,Ant,Fly
1,Where can the polar bear be found?,Arctic,South Pole,Antartica,All of these
0,Which of the following statements is true about ants eyes and eyesight?,All of these,"The eyesight of most ants ranges from poor to average, and a number of species that live underground are completely blind.",Ants have compound eyes which consist of multiple small lenses.,Ants have three simple eyes called ocelli on the top of their heads that detect light levels and polarization
0,This North American animal is at the top of the food chain in the arctic region.,Polar Bear,Walrus,Arctic Fox,Penguin
0,Which of these white foxes populates the polar zone of the Northern Hemisphere?,All of these,White Fox,Arctic Fox,Snow Fox
0,Which of these is not a species of reindeer?,Northern caribou,Woodland carribou,Arctic reindeer,Mountain reindeer
0,The first evidence of herding behaviour among dinosaurs was discovered in 1878 in which part of the world?,Belgium,USA,Argentina,China
0,This creature belongs to the rodent family and is covered in sharp spines or quills.,Porcupine,Nutria,Armadillo,Kiwi
1,What is the normal life span of a platypus in the wild?,Up to 11 years,Up to 22 years,Around 2 years,About 4 years
2,What is the normal body temperature of a healthy platypus?,About 32°C,Around 22°C,Around 28°C,Between 35°C and 37°C
2,Where are vampire bats mostly found?,"Mexico, Central America and South America",Australia,Asia,Africa
2," Cobras are venomous snakes of family Elapidae, that generally inhabit regions of these two continents.",Asia and Africa,South America and Asia,Asia and Australia,South America and Australia
1," Apart from the American cockroach, what other cockroach species is among the best-known pests?",All of these,Oriental cockroach,Asian cockroach,German cockroach
2,The pregnancy of this animal lasts from 2 to 3 years depending on the altitude it inhabits.,Alpine Salamander,Spanish Imperial Eagle,Asian Elephant,All of these
1,What is the largest living terrestrial organism on the planet?,African Bush Elephant,African Forest Elephant,Asian Elephant,Indian Elephant
2,At what time of the day are Tasmanian devils most active?,At night,Early morning,At noon,During the daytime
1,This oceanic dolphin has distinctive yellow patches on its sides. It is mostly found in the northern latitudes of the Atlantic Ocean.,Atlantic white-sided dolphin,Hector’s dolphin,Atlantic yellow-sided dolphin,Common dolphin
2,To what continent are raccoons native?,North America,South America,Australia,Both Americas
0," The Microraptor, the smallest known non-avian dinosaur, inhabited this modern day area during the early Cretaceous Period 130-125.5 million years ago.",China,Madagascar,Australia,Canada
0,Which of these areas is the Black Salamander endemic to?,United States,Hawaii,Australia,India
1,What geographic area did the guinea pig originate from?,South America,Africa,Australia and New Guinea,North America
0,Where is the natural habitat of sloths?,Central and South America,Central and South Asia,Australia and the island of Tasmania,South Africa
1," This reef, that extends along the east coast of Australia, is home to countless animals and is considered one of the wonders of the natural world.",Great Barrier Reef,Division Reef,Australia Reef,Surfer Reef
1,Which term refers to the self-defense mechanism which allows lizards to break off their tails when captured?,Autotomy,Apotemnophilia,Autonomy,Autism
2," This species of great apes with long arms and reddish hair suffer habitat destruction due to logging, mining and forest fires.",Orangutan,Gorilla,Baboons,Chimpanzee
2,What was the name of Socks companion at the White House during the Clinton Administration?,Buddy,Shoes,Bailey,Buster
2,What animal is a major predator for wild raccoons?,All of these,Coyote,Bald eagle,Bobcat
1,What kind of sounds do baby chinchillas produce in order to show their parents that they are hungry?,Chirps,Hissing,Barks,Clucking
2,What eminent musician released his album The Fox in 1981?,Elton John,Tom Johnes,Barry White,Julio Iglesias
2,What type of animal is the cottonmouth?,Snake,Mouse,Bat,Lizard
2,All of these animals have large ears (relative to their size) except one.,Polar bears,Foxes,Bats,Elephants
0,The family “phocoenidae” describe which group of cetacean?,Porpoises,Indus and Ganges river dolphins,Beaked whales,Dolphins
2,Hyenas are most closely related to what creatures?,Mongoose,Badger,Bears,Cats
2," What is the meaning of the term Triceratops, referring to a dinosaur genus discovered in 1888 in North America?",Three horns on the face,Three heads,Beast with three tails,Three-tongued beast
1,Why does a cat rub against your leg?,To mark you by depositing his/ her scent,Because she/ he really likes you.,Because it feels good.,To show he/ she trusts you
0,Why isnt the baby elephant able to control its trunk?,Because it lacks muscle tone,All of these,Because it is too heavy for it,Because it cannot feel it
0,Why do cats go crazy over catnip?,Because it smells like a cat in heat,Because it smells like prey,Because it smells like tasty food,Because it is an aphrodisiac
2,How did the Black Mamba snake get its name?,Because its mouth is black,Because of its color,Because its eggs are black,Because its venom is black
1," How did the smallest bird in the world, the Bee Hummingbird, get its name?",Because it is approximately the size of a large bee,Because of its black-and-yellow plumage,Because of the sound it make with its wings,Because it feeds on bees
0,Why does a cat bury his/ her waste?,To protect their trail from predators,To show their dominance,Because they are so territorial.,Because they are very clean animals.
2," Why do cats always want in when they are out, and out when thery are in?",To re-mark their scent,To annoy you,Because they have pent-up energy,Because they are bored
1,Why were Thylacines called Tigers?,because of the stripes on their back,because of the vicious way in which they killed their prey,because they looked like cats,because of their mean disposition
1,What is the fastest animal on 6 legs?,Cockroach,Ladybug,Beetle,Ant
2,The expression social butterfly is often used to describe a woman. It means that she does this.,Flits from one person to another,Uses too much cosmetics,Behaves quite self-conceited,Wears clothes with bright colors
1,Which of these is not an actual breed of horse?,Sioux,Russian Trotter,Belgian,Murgese
1," Which  frog is a skilled glider, able to make two types of turns midair?",Chinese gliding frog,Malayan flying frog,Benjamins gliding frog,Wallaces Flying Frog
2,Which of these do grizzly bears eat?,All of these,Moose,Berries,Fish
1,How much is Triceratops thought to have weighed?,"Between 13,000 and 26,000 lbs","Between 1,000 and 9,000 lbs","Between 50,000 and 75,000 lbs","Between 110,000 and 140,000 lbs"
2,Where are the gliding membranes of the Draco lizard species positioned?,On their elongated ribs,Between their fingers and toes,Between its front and hind legs,They do not have a gliding membrane
0,What does the word Triceratops mean?,Three Horned Face,Three Big Horns,Big Horned Beast,Three Horned Head
1,Which of these Presidents had the most pets?,Theodore Roosevelt,Franklin Delano Roosevelt,Bill Clinton,Woodrow Wilson
1,Raccoons are omnivorous animals but they have a preference for this type of food.,Fruits and nuts,Invertebrates,Birds,Fish
2,What animals do wolves generally prefer to feed on?,Ungulates,Rodents,Birds,Fish
2,All but one of the following are true types of bears. Which is the odd one?,Moon bear,Brown bear,Black bear,Sun bear
2,What are cheetahs that have mutated patterning that creates blotches instead of spots called?,King Cheetahs,Smudge Cheetahs,Black Cheetahs,Striped Cheetahs
0,What is the largest wolf species on the planet as well as the largest wild representative of the Canidae family?,Grey wolf,Polar wolf,Black wolf,Red wolf
1,Name the rarest and most endangered of all wolves.,Red Wolf,Ethiopian Wolf,Black-backed Wolf,Gray Wolf
0," This extraordinary marine mammal is often considered a whale, but it is actually a dolphin.",All of these,Killer Whale,Blackfish,Seawolf
0," What is the meaning of the word Sarcophilus, the name of the genus that the Tasmanian devil belongs to?",Meat-lover,Devil creature,Blood-lover,Dog-like
2,Which of these sharks has a flat body like a stingray?,angel shark,basking shark,blue shark,blacktip reef shark
0,Which one of these sea mammals is not in the endangered species lists?,Pilot whale,Fin Whale,Blue Whale,Humpback Whale
1," What notable feature does the Fennec Fox possess, that makes it easily recognizable?",Very large ears,It has no tail,Bluish fur,Red eyes
2,This extremely large and tall German dog breed has a very short shiny coat and strong muscular body with a majestic posture.,All of these,German Mastiff,Boarhound,Great Dane
2," This dog breed, considered one of the first sighthound dog breeds, has very long fur and is quite tall, with long legs and ears.",Afghan Hound,Canadian Pointer,Bolognese,Airedale Terrier
0,What is the largest living bird of prey on the planet?,Eurasian Black Vulture,Philippine Eagle,Booted Eagle,Lappet-faced Vulture
0," Cats twitch the tips of their tails slightly when hunting or when angry, while stronger twitching indicates what?",Displeasure,Stress,Boredom,Playfulness
1,Which of these statements is true about the King Penguin?,All of these,They are serially monogamous.,Both parents take part in the incubation.,The female lays 1 single egg.
2," Narwhals and belugas make up separate subspecies of cetaceans. However, taxonomists often include in it a dolphin which lives in Indo-Pacific waters. What is the name of this dolphin?",Irrawaddy dolphin,Bottlenose dolphin,Boto,Risso’s dolphin
1,What plant is poisonous for guinea pigs and should never be offered to them?,All of these,All plants growing from a bulb,Bracken,Wild celery
0," In nature, chinchillas can be found in only one color. Which one is it?",Grey,Black,Brown,Beige
0,Which of the following is not a type of spider?,Glass spider,Trapdoor spider,Brown recluse spider,Bird-dropping spider
2," In cetaceans, the species identification “rorqual” comes from the Norwegian word “rorhval” which means “furrow.” These furrows are obvious on all rorqual whales. Which of the following is not a rorqual whale?",Beluga whale,Sei whale,Bryde’s whale,Minke whale
2," What common name is used to denote the dolphin species Sotalia fluviatilis, indigenous to South America?",All of these,Tucuxi,Bufeo gris,Bufeo negro
0,This type of ant is considered the most venomous of all insects.,Jack jumper ant,Western brown ant,Bulldog ant,Fire ant
0,This type of ant causes a lot of allergic reactions in the USA.,Fire ant,Jack Jumper  ant,Bulldog ant,Western brown ant
2,Which statement about ants is untrue?,Anteaters prefer ants to any other type of food.,An ant colony will eat its own larvae if there is no other food around.,Bullet ants are considered to have the most painful sting.,Ants are sometimes put into Thai salads.
2,How do wolves mark their territory?,All of these,By urinating,By defecating,By rubbing against objects
0,How do elephants protect their skin from the aggressive UV-radiation?,By wallowing in mud,By wallowing in their own feces,By hiding in the shadow of thick branches,None of these
2," According to statistics, how are wolves killed today?",All of these,By people,By hunters and poachers,By poison and areal hunters
1," This large cat breed, created in the United States, has rabbit-like fur of medium length, rectangular body, and a fatty pad in the lower abdomen.",Ragamuffin,Balinese,California Spangled Cat,Munchkin
0,What term is commonly used to refer to the young of the guinea pig?,Pups,Kits,Calves,Piglets
0,In which country is the grizzly bear listed as a threatened species?,U.S.,Germany,Canada,Sweden
1,What is the smallest frog?,Brazilian Gold Frog,Red-Eyed Tree frog,Cane Toad,Monte Iberia Eleuth
2,Which of these statements is true about the consumption of plant material by carnivores?,All of these,Carnivores consume feces of herbivores to get nutrients.,"Carnivores consume some plant material in order to get minerals, vitamins and fiber.",Carnivores ingest the plant material the need along with their herbivorous prey.
2," The large tsetse fly, found in Africa, feeds on what?",Blood,All of these,Carrion,Nectar
0,The Northern Short-tailed Shrew is a small venomous mammal that populates this area.,North America,Europe,Central America and the northern parts of South America,North and Northeast Asia
1," What is the natural habitat of the snows leopard, that was hunted down for its beautiful fur, as a result of which its population went down to 1,000 animals in the 1960s?",Central Asia,North America,Central Asia and North America,Europe and North America
1,What is the word used for someone that is afraid of chickens?,Alektorphobic,Xenophobic,Chickopobic,Avianphobic
2," According to Chinese mythology, what shape do fox spirits known as huli jing take in the real world?",Women,Cats,Children,Bushes
0,In what country did the American Akita dog breed originate?,Japan,Canada,China,United States
1,Which is the wrong statement about chinchilla breeding?,Chinchillas have a 45-day gestation period.,Chinchilla litters predominately consist of twins.,Chinchillas can breed any time of the year.,Little chinchillas are born furred and with eyes open.
1,What phylum do jellyfish belong to?,Cnidaria,Arthropoda,Chordata,Mollusca
0,What actor voiced the guinea pig character called Rodney in the 1998 comedy movie Dr. Dolittle?,Chris Rock,Jim Carrey,Chris Tucker,Eddie Murphy
0," Which of these characteristics is generally associated with carnivorous animals, particularly predators?",All of these,Aggressive behavior,Claws,Sharp teeth
0," Which of these names belongs to the fox species that is the second smallest fox species in the world, slightly smaller than a domestic cat?",All of these,Short-Tailed Fox,Coast Fox,California Channel Island Fox
2,This is where the Cobras ribs are situated.,Behind its head,"In its chest, around the middle of the body",Cobras have no ribs,In its tale
1,Which of these statements is true about the cockroaches ability to survive in hard times?,All of these,They are able to slow down their heart rate.,Cockroaches can survive radiation up to 15 times stronger than the lethal dose for humans.,Some roaches can survive without food for about one month.
0,To which animal class do octopuses belong?,Cephalopod,Mollusk,Coleoid,Nautiloid
2," What city is known as the White Squirrel Capital of the World, since it is home to the largest colony of albino squirrels?","Olney, Illinois","Marionville, Missouri","Columbus, Ohio","Kenton, Tennessee"
0,What is the common name for the pigeon that we see in the city streets and in our backyards?,Rock Dove,Mourning Dove,Common Dove,Fancy Dove
1,Which of these behaviors is typical of ant societies?,All of these,Ability to solve complicated problems,Communication between individuals,Division of labor
1,What frog is the most poisonous?,Dart Frog,Cane Toad,Corroboree Frog,Red-Eyed tree frog
0," Some mammals are able to glide and parachute, but bats are the only ones capable of flying.  What is the name of the membrane that forms the surface of their wings?",Patagium,Reticulum,Corticulum,Flagellum
2,This is the basic food of the sea. Billions upon billions of these organisms live in the sea.,Plankton,Seaweed,Crabs,Shrimp
0,Which of the following is not a breed of chicken?,Chinese Crested,Australorp,Cubalaya,Houdan
0," Venomous mammals do exist, although they are very rare. Which of these mammals is venomous?",All of these,European Mole,Cuban Solenodon,Platypus
1," What interesting resting posture does the Indian Treeshrew, a.k.a. Madras Treeshrew, have?",With its tail resting on its head,Sprawling on the ground as if its dead,Cuddling its rear legs,Hanging upside down from a branch
0," This very old cat breed, which occurred naturally in Turkey, has a slender body with medium length fur, usually white.",Turkish Angora,Ocicat,Cymric,Selkirk Rex
1,Which of the following characters is a chicken?,Foghorn Leghorn,Dori,Daffy,Kermit
